subfamily	sex	group	Freq	Fraction	Ratio
L1M3e	M	BA_BPA10ug	1	0.000458926	2.658212507
L1M4	M	BA_BPA10ug	15	0.006883892	1.837074632
L1M4a2	M	BA_BPA10ug	1	0.000458926	2.262235256
L1M4b	M	BA_BPA10ug	2	0.000917852	1.568428933
L1M4c	M	BA_BPA10ug	1	0.000458926	0.831244939
L1M5	M	BA_BPA10ug	9	0.004130335	0.926332541
L1MA4	M	BA_BPA10ug	4	0.001835704	0.915927949
L1MA4A	M	BA_BPA10ug	1	0.000458926	0.633918554
L1MA5	M	BA_BPA10ug	3	0.001376778	1.033195987
L1MA6	M	BA_BPA10ug	2	0.000917852	0.488789705
L1MA7	M	BA_BPA10ug	2	0.000917852	1.057490534
L1MA8	M	BA_BPA10ug	1	0.000458926	0.440243412
L1MB1	M	BA_BPA10ug	1	0.000458926	0.675346333
L1MB2	M	BA_BPA10ug	3	0.001376778	1.749361219
L1MB3	M	BA_BPA10ug	6	0.002753557	1.902446206
L1MB4	M	BA_BPA10ug	1	0.000458926	0.627540646
L1MB5	M	BA_BPA10ug	6	0.002753557	2.706968149
L1MB7	M	BA_BPA10ug	4	0.001835704	0.978812172
L1MB8	M	BA_BPA10ug	9	0.004130335	2.547902505
L1MC	M	BA_BPA10ug	2	0.000917852	0.627653411
L1MC1	M	BA_BPA10ug	2	0.000917852	0.610538583
L1MC2	M	BA_BPA10ug	1	0.000458926	0.762307122
L1MC3	M	BA_BPA10ug	4	0.001835704	1.291749717
L1MC4	M	BA_BPA10ug	10	0.004589261	3.048430123
L1MC4a	M	BA_BPA10ug	2	0.000917852	1.114515391
L1MC5	M	BA_BPA10ug	1	0.000458926	0.491679509
L1MC5a	M	BA_BPA10ug	3	0.001376778	1.977108246
L1MCa	M	BA_BPA10ug	6	0.002753557	2.884303249
L1MCc	M	BA_BPA10ug	1	0.000458926	3.252226475
L1MD	M	BA_BPA10ug	1	0.000458926	0.269430055
L1Md_F	M	BA_BPA10ug	1	0.000458926	0.433684037
L1Md_F2	M	BA_BPA10ug	6	0.002753557	0.161225247
L1MD1	M	BA_BPA10ug	2	0.000917852	1.509460343
L1MD2	M	BA_BPA10ug	2	0.000917852	1.062314852
L1MD3	M	BA_BPA10ug	4	0.001835704	2.750308059
L1MDa	M	BA_BPA10ug	4	0.001835704	1.980097072
L1ME1	M	BA_BPA10ug	3	0.001376778	0.967202668
L1ME2	M	BA_BPA10ug	1	0.000458926	0.648272315
L1ME3	M	BA_BPA10ug	1	0.000458926	1.128924122
L1ME3A	M	BA_BPA10ug	2	0.000917852	1.645262004
L1ME3B	M	BA_BPA10ug	1	0.000458926	2.328594156
L1ME4a	M	BA_BPA10ug	1	0.000458926	1.101858434
L1ME4b	M	BA_BPA10ug	2	0.000917852	1.860890375
L1ME4c	M	BA_BPA10ug	1	0.000458926	1.751700719
L1MEc	M	BA_BPA10ug	10	0.004589261	3.1881081
L1MEd	M	BA_BPA10ug	4	0.001835704	2.116262487
L1MEf	M	BA_BPA10ug	4	0.001835704	2.192649865
L1MEg	M	BA_BPA10ug	1	0.000458926	0.453740093
L1MEi	M	BA_BPA10ug	1	0.000458926	3.564174729
L1VL2	M	BA_BPA10ug	5	0.002294631	1.856735719
L1VL4	M	BA_BPA10ug	3	0.001376778	0.858626164
L2	M	BA_BPA10ug	33	0.015144562	3.16107423
L2a	M	BA_BPA10ug	36	0.01652134	2.50735961
L2b	M	BA_BPA10ug	38	0.017439192	4.674245207
L2c	M	BA_BPA10ug	15	0.006883892	2.061108124
L3	M	BA_BPA10ug	19	0.008719596	3.301737983
L3b	M	BA_BPA10ug	2	0.000917852	1.470691046
L4_A_Mam	M	BA_BPA10ug	2	0.000917852	5.398595417
L4_B_Mam	M	BA_BPA10ug	1	0.000458926	4.72012329
L4_C_Mam	M	BA_BPA10ug	2	0.000917852	5.763846922
L5	M	BA_BPA10ug	1	0.000458926	13.64410638
LFSINE_Vert	M	BA_BPA10ug	3	0.001376778	4.148326882
LTR10_RN	M	BA_BPA10ug	2	0.000917852	6.106453207
LTR104_Mam	M	BA_BPA10ug	1	0.000458926	6.769169059
LTR16A	M	BA_BPA10ug	8	0.003671409	9.240453001
LTR16A2	M	BA_BPA10ug	2	0.000917852	8.218567611
LTR16B2	M	BA_BPA10ug	1	0.000458926	4.466612832
LTR16C	M	BA_BPA10ug	2	0.000917852	2.540284534
LTR16E1	M	BA_BPA10ug	2	0.000917852	6.627877105
LTR31	M	BA_BPA10ug	1	0.000458926	9.339281376
LTR33	M	BA_BPA10ug	10	0.004589261	11.63521397
LTR33A	M	BA_BPA10ug	2	0.000917852	6.756075889
LTR33A_	M	BA_BPA10ug	4	0.001835704	14.43343485
LTR40a	M	BA_BPA10ug	2	0.000917852	4.811144951
LTR40b	M	BA_BPA10ug	1	0.000458926	2.995618554
LTR41	M	BA_BPA10ug	6	0.002753557	19.95937848
LTR41B	M	BA_BPA10ug	3	0.001376778	17.29154076
LTR48	M	BA_BPA10ug	1	0.000458926	2.678597572
LTR50	M	BA_BPA10ug	5	0.002294631	15.2928688
LTR53	M	BA_BPA10ug	1	0.000458926	7.495474752
LTR67B	M	BA_BPA10ug	2	0.000917852	5.332658373
LTR68	M	BA_BPA10ug	1	0.000458926	15.45527095
LTR73	M	BA_BPA10ug	2	0.000917852	24.25618913
LTR78	M	BA_BPA10ug	4	0.001835704	11.76057655
LTR78B	M	BA_BPA10ug	1	0.000458926	4.228681882
LTR82A	M	BA_BPA10ug	1	0.000458926	4.989844621
LTR83	M	BA_BPA10ug	1	0.000458926	10.39550963
LTR84a	M	BA_BPA10ug	1	0.000458926	12.74777823
LTR85b	M	BA_BPA10ug	1	0.000458926	16.32192166
LTR88c	M	BA_BPA10ug	2	0.000917852	29.60077317
LTR91	M	BA_BPA10ug	1	0.000458926	29.10742695
LTRIS_Mus	M	BA_BPA10ug	4	0.001835704	7.239152818
LTRIS4	M	BA_BPA10ug	1	0.000458926	10.84748831
Lx	M	BA_BPA10ug	10	0.004589261	0.692704116
Lx10	M	BA_BPA10ug	2	0.000917852	0.325829406
Lx2	M	BA_BPA10ug	4	0.001835704	0.368565077
Lx2A	M	BA_BPA10ug	1	0.000458926	1.249245792
Lx2B	M	BA_BPA10ug	4	0.001835704	1.099257666
Lx2B2	M	BA_BPA10ug	2	0.000917852	0.308613822
Lx3_Mus	M	BA_BPA10ug	1	0.000458926	0.135393877
Lx3C	M	BA_BPA10ug	2	0.000917852	0.526117071
Lx4A	M	BA_BPA10ug	3	0.001376778	0.479353783
Lx4B	M	BA_BPA10ug	1	0.000458926	0.300593049
Lx5	M	BA_BPA10ug	7	0.003212483	0.728119078
Lx5b	M	BA_BPA10ug	2	0.000917852	0.424100441
Lx5c	M	BA_BPA10ug	18	0.00826067	1.865860702
Lx6	M	BA_BPA10ug	7	0.003212483	0.660210581
Lx7	M	BA_BPA10ug	18	0.00826067	0.764810868
Lx8	M	BA_BPA10ug	37	0.016980266	1.279523342
Lx8b	M	BA_BPA10ug	13	0.005966039	0.922093779
Lx9	M	BA_BPA10ug	16	0.007342818	0.560814231
MamGypLTR1a	M	BA_BPA10ug	1	0.000458926	12.12809456
MamGypLTR1b	M	BA_BPA10ug	1	0.000458926	11.88058243
MamGypLTR3	M	BA_BPA10ug	2	0.000917852	32.9518041
MamRep1527	M	BA_BPA10ug	1	0.000458926	4.632481743
MamRep4096	M	BA_BPA10ug	1	0.000458926	9.648870814
MamRep434	M	BA_BPA10ug	1	0.000458926	3.332911483
MamRep605	M	BA_BPA10ug	1	0.000458926	2.750308059
MamSINE1	M	BA_BPA10ug	3	0.001376778	11.74739204
MER101B	M	BA_BPA10ug	1	0.000458926	83.16407701
MER103C	M	BA_BPA10ug	1	0.000458926	1.594927504
MER115	M	BA_BPA10ug	1	0.000458926	3.313938553
MER117	M	BA_BPA10ug	2	0.000917852	4.512779373
MER134	M	BA_BPA10ug	1	0.000458926	32.3415855
MER135	M	BA_BPA10ug	1	0.000458926	6.04306442
MER2	M	BA_BPA10ug	2	0.000917852	0.331142514
MER20	M	BA_BPA10ug	4	0.001835704	1.132768359
MER20B	M	BA_BPA10ug	1	0.000458926	2.023691329
MER21B	M	BA_BPA10ug	1	0.000458926	1.040789998
MER21C	M	BA_BPA10ug	3	0.001376778	2.245750901
MER3	M	BA_BPA10ug	1	0.000458926	0.572980846
MER33	M	BA_BPA10ug	1	0.000458926	0.626639977
MER34	M	BA_BPA10ug	2	0.000917852	4.577839102
MER34A	M	BA_BPA10ug	6	0.002753557	14.71723835
MER45B	M	BA_BPA10ug	2	0.000917852	4.831108208
MER47B	M	BA_BPA10ug	1	0.000458926	3.431130879
MER54A	M	BA_BPA10ug	1	0.000458926	6.193069565
MER57C2	M	BA_BPA10ug	2	0.000917852	8.237951025
MER57D	M	BA_BPA10ug	1	0.000458926	5.726051204
MER58A	M	BA_BPA10ug	9	0.004130335	4.139586662
MER58B	M	BA_BPA10ug	1	0.000458926	0.594635893
MER5A	M	BA_BPA10ug	4	0.001835704	0.753590342
MER5B	M	BA_BPA10ug	2	0.000917852	0.661783106
MER63A	M	BA_BPA10ug	1	0.000458926	2.674495585
MER68	M	BA_BPA10ug	1	0.000458926	2.666329187
MER68B	M	BA_BPA10ug	1	0.000458926	7.216717427
MER73	M	BA_BPA10ug	1	0.000458926	12.65540302
MER74C	M	BA_BPA10ug	1	0.000458926	15.18648363
MER77B	M	BA_BPA10ug	1	0.000458926	3.391156538
MER81	M	BA_BPA10ug	1	0.000458926	3.301409484
MER89	M	BA_BPA10ug	3	0.001376778	8.186463831
MER89-int	M	BA_BPA10ug	1	0.000458926	17.29154076
MER90	M	BA_BPA10ug	1	0.000458926	6.615324308
MER92A	M	BA_BPA10ug	1	0.000458926	47.2012329
MER94	M	BA_BPA10ug	1	0.000458926	3.623331156
MERV1_I-int	M	BA_BPA10ug	1	0.000458926	1.227298396
MERVL_2A-int	M	BA_BPA10ug	6	0.002753557	2.528027431
MIR	M	BA_BPA10ug	42	0.019274897	1.820478406
MIR3	M	BA_BPA10ug	36	0.01652134	3.76186455
MIRb	M	BA_BPA10ug	24	0.011014227	0.962339452
MIRc	M	BA_BPA10ug	18	0.00826067	1.307274134
MLT-int	M	BA_BPA10ug	2	0.000917852	4.085252906
MLT1A	M	BA_BPA10ug	2	0.000917852	0.692896496
MLT1A0	M	BA_BPA10ug	4	0.001835704	0.656681939
MLT1A0-int	M	BA_BPA10ug	2	0.000917852	16.95578269
MLT1A1	M	BA_BPA10ug	3	0.001376778	0.56745769
MLT1A1-int	M	BA_BPA10ug	1	0.000458926	13.43419706
MLT1B	M	BA_BPA10ug	8	0.003671409	1.459323683
MLT1C	M	BA_BPA10ug	12	0.005507113	2.655854443
MLT1D	M	BA_BPA10ug	6	0.002753557	1.224573297
MLT1D-int	M	BA_BPA10ug	1	0.000458926	9.922986462
MLT1E	M	BA_BPA10ug	2	0.000917852	6.432580542
MLT1E1A	M	BA_BPA10ug	1	0.000458926	1.468835675
MLT1E2	M	BA_BPA10ug	4	0.001835704	3.747737376
MLT1E3	M	BA_BPA10ug	3	0.001376778	5.018521889
MLT1F	M	BA_BPA10ug	5	0.002294631	5.417014942
MLT1F-int	M	BA_BPA10ug	1	0.000458926	4.061501435
MLT1F1	M	BA_BPA10ug	8	0.003671409	8.442033195
MLT1F2	M	BA_BPA10ug	4	0.001835704	2.956319284
MLT1G	M	BA_BPA10ug	3	0.001376778	5.68257793
MLT1G1	M	BA_BPA10ug	4	0.001835704	6.265275757
MLT1G3	M	BA_BPA10ug	3	0.001376778	4.750078741
MLT1H	M	BA_BPA10ug	7	0.003212483	5.186728604
MLT1H-int	M	BA_BPA10ug	2	0.000917852	9.025558746
MLT1H1	M	BA_BPA10ug	5	0.002294631	8.594712683
MLT1H2	M	BA_BPA10ug	1	0.000458926	1.666455742
MLT1I	M	BA_BPA10ug	2	0.000917852	1.921282307
MLT1J	M	BA_BPA10ug	8	0.003671409	4.594398204
MLT1J1	M	BA_BPA10ug	4	0.001835704	6.02742232
MLT1J2	M	BA_BPA10ug	5	0.002294631	7.59985038
MLT1K	M	BA_BPA10ug	8	0.003671409	4.935204853
MLT1L	M	BA_BPA10ug	4	0.001835704	4.432603089
MLT1N2	M	BA_BPA10ug	4	0.001835704	9.811492232
MLT2B2	M	BA_BPA10ug	1	0.000458926	1.267377081
MLT2B4	M	BA_BPA10ug	3	0.001376778	2.743108299
MLT2B5	M	BA_BPA10ug	1	0.000458926	3.829924599
MLT2F	M	BA_BPA10ug	3	0.001376778	8.660060912
MLTR11A	M	BA_BPA10ug	4	0.001835704	3.210377973
MLTR11B	M	BA_BPA10ug	12	0.005507113	6.83540359
MLTR14	M	BA_BPA10ug	16	0.007342818	3.929011512
MLTR18_MM	M	BA_BPA10ug	1	0.000458926	3.838342016
MLTR18C_MM	M	BA_BPA10ug	1	0.000458926	3.638428369
MLTR25A	M	BA_BPA10ug	3	0.001376778	2.315217345
MLTR73	M	BA_BPA10ug	3	0.001376778	5.340812285
MMERVK9E_I-int	M	BA_BPA10ug	3	0.001376778	3.171511411
MMETn-int	M	BA_BPA10ug	1	0.000458926	1.64603734
MMVL30-int	M	BA_BPA10ug	7	0.003212483	12.27421619
MRLTR33	M	BA_BPA10ug	1	0.000458926	2.634156285
MT2A	M	BA_BPA10ug	5	0.002294631	0.836420315
MT2B	M	BA_BPA10ug	1	0.000458926	0.117859739
MT2B1	M	BA_BPA10ug	1	0.000458926	0.230767127
MT2B2	M	BA_BPA10ug	1	0.000458926	0.452329867
MTA_Mm	M	BA_BPA10ug	1	0.000458926	0.107698916
MTB	M	BA_BPA10ug	3	0.001376778	0.783979777
MTB_Mm	M	BA_BPA10ug	10	0.004589261	3.431130879
MTC	M	BA_BPA10ug	30	0.013767783	1.839913208
MTC-int	M	BA_BPA10ug	2	0.000917852	0.963024879
MTD	M	BA_BPA10ug	93	0.042680128	3.04950043
MTD-int	M	BA_BPA10ug	3	0.001376778	2.005871689
MTE-int	M	BA_BPA10ug	4	0.001835704	1.366011433
MTE2a	M	BA_BPA10ug	21	0.009637448	2.344222305
MTE2a-int	M	BA_BPA10ug	1	0.000458926	2.114340941
MTE2b	M	BA_BPA10ug	17	0.007801744	1.99983669
MTE2b-int	M	BA_BPA10ug	1	0.000458926	2.291923382
MTEa	M	BA_BPA10ug	15	0.006883892	1.264562862
MTEa-int	M	BA_BPA10ug	1	0.000458926	1.224716422
MTEb	M	BA_BPA10ug	6	0.002753557	0.93601373
MuLV-int	M	BA_BPA10ug	1	0.000458926	4.291021173
MurERV4_19-int	M	BA_BPA10ug	1	0.000458926	1.724033186
MuRRS-int	M	BA_BPA10ug	2	0.000917852	3.355322992
MuRRS4-int	M	BA_BPA10ug	2	0.000917852	1.230324493
MYSERV-int	M	BA_BPA10ug	1	0.000458926	1.140722154
MYSERV6-int	M	BA_BPA10ug	2	0.000917852	1.018929765
ORR1A1	M	BA_BPA10ug	1	0.000458926	0.382740657
ORR1A2	M	BA_BPA10ug	5	0.002294631	0.56699098
ORR1A2-int	M	BA_BPA10ug	3	0.001376778	2.343173905
ORR1A3-int	M	BA_BPA10ug	1	0.000458926	0.68514932
ORR1A4	M	BA_BPA10ug	4	0.001835704	0.866507376
ORR1B1	M	BA_BPA10ug	9	0.004130335	0.879378458
ORR1B1-int	M	BA_BPA10ug	1	0.000458926	0.563006324
ORR1B2	M	BA_BPA10ug	6	0.002753557	1.190082192
ORR1B2-int	M	BA_BPA10ug	2	0.000917852	3.907037175
ORR1C1	M	BA_BPA10ug	1	0.000458926	0.227490637
ORR1C1-int	M	BA_BPA10ug	3	0.001376778	6.200398641
ORR1C2	M	BA_BPA10ug	5	0.002294631	0.680716252
ORR1C2-int	M	BA_BPA10ug	1	0.000458926	1.886010386
ORR1D1	M	BA_BPA10ug	3	0.001376778	0.235137638
ORR1D1-int	M	BA_BPA10ug	2	0.000917852	1.976735277
ORR1D2	M	BA_BPA10ug	29	0.013308857	3.257455808
ORR1D2-int	M	BA_BPA10ug	1	0.000458926	1.261882671
ORR1E	M	BA_BPA10ug	62	0.028453419	4.62595071
ORR1F	M	BA_BPA10ug	31	0.014226709	2.289500323
ORR1G	M	BA_BPA10ug	2	0.000917852	0.72541874
PB1	M	BA_BPA10ug	4	0.001835704	0.574819589
PB1D10	M	BA_BPA10ug	21	0.009637448	0.53842501
PB1D11	M	BA_BPA10ug	3	0.001376778	0.267354026
PB1D7	M	BA_BPA10ug	10	0.004589261	0.681459972
PB1D9	M	BA_BPA10ug	6	0.002753557	0.341502858
RCHARR1	M	BA_BPA10ug	2	0.000917852	0.492928484
RLTR10C	M	BA_BPA10ug	1	0.000458926	0.935428826
RLTR11C_MM	M	BA_BPA10ug	1	0.000458926	1.925518872
RLTR11D	M	BA_BPA10ug	1	0.000458926	3.192770781
RLTR12A	M	BA_BPA10ug	2	0.000917852	4.099637599
RLTR12B	M	BA_BPA10ug	1	0.000458926	1.873868688
RLTR12BD_Mm	M	BA_BPA10ug	1	0.000458926	1.867856275
RLTR13A	M	BA_BPA10ug	1	0.000458926	7.659849198
RLTR13C2	M	BA_BPA10ug	2	0.000917852	4.005609214
RLTR13C3	M	BA_BPA10ug	1	0.000458926	3.096534782
RLTR13D3	M	BA_BPA10ug	2	0.000917852	9.389492566
RLTR13D3A	M	BA_BPA10ug	1	0.000458926	10.58451889
RLTR13D3A1	M	BA_BPA10ug	2	0.000917852	5.205501095
RLTR13D6	M	BA_BPA10ug	1	0.000458926	2.089049781
RLTR14	M	BA_BPA10ug	2	0.000917852	1.419874486
RLTR14_RN	M	BA_BPA10ug	1	0.000458926	1.46023881
RLTR14-int	M	BA_BPA10ug	1	0.000458926	0.920635539
RLTR16	M	BA_BPA10ug	3	0.001376778	3.723764642
RLTR16B_MM	M	BA_BPA10ug	1	0.000458926	2.678597572
RLTR17	M	BA_BPA10ug	1	0.000458926	0.972950205
RLTR17B_Mm	M	BA_BPA10ug	1	0.000458926	0.061041055
RLTR18B	M	BA_BPA10ug	2	0.000917852	3.301409484
RLTR19-int	M	BA_BPA10ug	3	0.001376778	2.053031682
RLTR19B	M	BA_BPA10ug	1	0.000458926	7.400193293
RLTR1D2_MM	M	BA_BPA10ug	1	0.000458926	8.82043241
RLTR20A1	M	BA_BPA10ug	1	0.000458926	16.95578269
RLTR20A2	M	BA_BPA10ug	2	0.000917852	9.264963487
RLTR20A2B_MM	M	BA_BPA10ug	1	0.000458926	3.813200038
RLTR20B1	M	BA_BPA10ug	1	0.000458926	2.5607707
RLTR20B3	M	BA_BPA10ug	1	0.000458926	1.705513298
RLTR20B3A_MM	M	BA_BPA10ug	1	0.000458926	1.980097072
RLTR20C1_MM	M	BA_BPA10ug	1	0.000458926	0.300231325
RLTR20D	M	BA_BPA10ug	3	0.001376778	6.274654912
RLTR21	M	BA_BPA10ug	1	0.000458926	0.434439208
RLTR22_Mur	M	BA_BPA10ug	1	0.000458926	0.657299818
RLTR23	M	BA_BPA10ug	1	0.000458926	1.104646184
RLTR24B_MM	M	BA_BPA10ug	3	0.001376778	4.919565119
RLTR25B	M	BA_BPA10ug	1	0.000458926	0.45011485
RLTR26_Mus	M	BA_BPA10ug	4	0.001835704	6.095796221
RLTR26B_MM	M	BA_BPA10ug	4	0.001835704	13.18072164
RLTR26C_MM	M	BA_BPA10ug	2	0.000917852	7.353455231
RLTR27	M	BA_BPA10ug	1	0.000458926	1.032788656
RLTR28	M	BA_BPA10ug	2	0.000917852	1.738621819
RLTR30	M	BA_BPA10ug	1	0.000458926	4.188118986
RLTR30B_MM	M	BA_BPA10ug	1	0.000458926	5.900154112
RLTR30D_MM	M	BA_BPA10ug	3	0.001376778	19.33334632
RLTR30D2_MM	M	BA_BPA10ug	1	0.000458926	2.224771487
RLTR30E_MM	M	BA_BPA10ug	1	0.000458926	5.292259446
RLTR31B2	M	BA_BPA10ug	2	0.000917852	2.761178842
RLTR31C_MM	M	BA_BPA10ug	1	0.000458926	2.33794594
RLTR33	M	BA_BPA10ug	1	0.000458926	1.254630472
RLTR34D_MM	M	BA_BPA10ug	1	0.000458926	3.97823603
RLTR4_MM-int	M	BA_BPA10ug	1	0.000458926	4.005609214
RLTR40	M	BA_BPA10ug	1	0.000458926	0.627089988
RLTR41A2	M	BA_BPA10ug	1	0.000458926	3.796620907
RLTR41C	M	BA_BPA10ug	1	0.000458926	10.58451889
RLTR42	M	BA_BPA10ug	1	0.000458926	6.468317101
RLTR42-int	M	BA_BPA10ug	2	0.000917852	1.35857302
RLTR44B	M	BA_BPA10ug	1	0.000458926	6.259661711
RLTR45	M	BA_BPA10ug	4	0.001835704	4.280503964
RLTR46A	M	BA_BPA10ug	1	0.000458926	18.77898513
RLTR46B	M	BA_BPA10ug	2	0.000917852	46.57188313
RLTR48A	M	BA_BPA10ug	1	0.000458926	2.642126501
RLTR49	M	BA_BPA10ug	2	0.000917852	3.510443452
RLTR50A	M	BA_BPA10ug	1	0.000458926	19.84597292
RLTR9A3	M	BA_BPA10ug	1	0.000458926	2.15877085
RLTR9D	M	BA_BPA10ug	1	0.000458926	2.079101925
RLTR9E	M	BA_BPA10ug	5	0.002294631	6.425480564
RLTR9F	M	BA_BPA10ug	1	0.000458926	4.118975512
RLTRETN_Mm	M	BA_BPA10ug	1	0.000458926	1.220437189
RMER10A	M	BA_BPA10ug	4	0.001835704	1.495244535
RMER12	M	BA_BPA10ug	1	0.000458926	0.495445565
RMER13A	M	BA_BPA10ug	2	0.000917852	3.355322992
RMER13A1	M	BA_BPA10ug	1	0.000458926	1.549641187
RMER13A2	M	BA_BPA10ug	1	0.000458926	1.128194843
RMER13B	M	BA_BPA10ug	2	0.000917852	1.590569779
RMER15	M	BA_BPA10ug	20	0.009178522	1.87296436
RMER15-int	M	BA_BPA10ug	3	0.001376778	1.620079422
RMER16_Mm	M	BA_BPA10ug	1	0.000458926	3.829924599
RMER16A3	M	BA_BPA10ug	1	0.000458926	2.288919551
RMER16B2	M	BA_BPA10ug	1	0.000458926	4.947438009
RMER17A	M	BA_BPA10ug	1	0.000458926	0.903022553
RMER17A2	M	BA_BPA10ug	3	0.001376778	1.922692423
RMER17C	M	BA_BPA10ug	2	0.000917852	0.513887191
RMER17C-int	M	BA_BPA10ug	1	0.000458926	0.854007637
RMER17D	M	BA_BPA10ug	1	0.000458926	1.450536227
RMER17D2	M	BA_BPA10ug	1	0.000458926	0.958532172
RMER19A	M	BA_BPA10ug	5	0.002294631	3.942315163
RMER19B	M	BA_BPA10ug	14	0.006424966	4.12383853
RMER19B2	M	BA_BPA10ug	1	0.000458926	0.735345523
RMER19C	M	BA_BPA10ug	6	0.002753557	3.730392917
RMER20B	M	BA_BPA10ug	5	0.002294631	4.297356342
RMER20C_Mm	M	BA_BPA10ug	2	0.000917852	2.135019092
RMER21A	M	BA_BPA10ug	2	0.000917852	4.824435407
RMER21B	M	BA_BPA10ug	1	0.000458926	1.347566063
RMER3D-int	M	BA_BPA10ug	1	0.000458926	0.623730578
RMER4A	M	BA_BPA10ug	2	0.000917852	0.99882506
RMER4B	M	BA_BPA10ug	4	0.001835704	1.294142732
RMER5	M	BA_BPA10ug	6	0.002753557	1.366545866
RMER6A	M	BA_BPA10ug	5	0.002294631	2.070720438
RMER6B	M	BA_BPA10ug	5	0.002294631	6.059839061
RMER6BA	M	BA_BPA10ug	1	0.000458926	1.705513298
RMER6C	M	BA_BPA10ug	2	0.000917852	0.705207195
RMER6D	M	BA_BPA10ug	1	0.000458926	0.700258868
RodERV21-int	M	BA_BPA10ug	3	0.001376778	2.601458218
RSINE1	M	BA_BPA10ug	49	0.02248738	0.708045831
Tigger1	M	BA_BPA10ug	1	0.000458926	1.615583365
Tigger10	M	BA_BPA10ug	1	0.000458926	6.985782469
Tigger12c	M	BA_BPA10ug	1	0.000458926	17.82087365
Tigger13a	M	BA_BPA10ug	1	0.000458926	2.646129723
Tigger15a	M	BA_BPA10ug	2	0.000917852	4.878339713
Tigger17	M	BA_BPA10ug	1	0.000458926	5.423744153
Tigger17a	M	BA_BPA10ug	1	0.000458926	1.877898513
Tigger5	M	BA_BPA10ug	4	0.001835704	3.526391958
Tigger5b	M	BA_BPA10ug	2	0.000917852	1.406722205
Tigger6a	M	BA_BPA10ug	1	0.000458926	4.682159832
Tigger9b	M	BA_BPA10ug	1	0.000458926	4.745776134
UCON29	M	BA_BPA10ug	1	0.000458926	11.88058243
URR1B	M	BA_BPA10ug	1	0.000458926	0.099734202
X7A_LINE	M	BA_BPA10ug	1	0.000458926	10.52075673
Zaphod	M	BA_BPA10ug	1	0.000458926	2.33794594
Zaphod3	M	BA_BPA10ug	1	0.000458926	3.715841739
B1_Mur1	F	BI_PM2.5	1	0.004878049	0.462317611
B1_Mur3	F	BI_PM2.5	4	0.019512195	2.853828206
B1_Mur4	F	BI_PM2.5	3	0.014634146	1.287816046
B1_Mus1	F	BI_PM2.5	1	0.004878049	0.185101299
B1_Mus2	F	BI_PM2.5	1	0.004878049	0.247829742
B1F	F	BI_PM2.5	3	0.014634146	1.17497557
B1F1	F	BI_PM2.5	1	0.004878049	0.898955885
B2_Mm2	F	BI_PM2.5	2	0.009756098	0.390033282
B3	F	BI_PM2.5	9	0.043902439	1.07083035
B3A	F	BI_PM2.5	2	0.009756098	0.381720282
B4A	F	BI_PM2.5	10	0.048780488	1.672080618
Charlie1a	F	BI_PM2.5	1	0.004878049	6.663115228
Charlie6	F	BI_PM2.5	1	0.004878049	122.1278883
ETnERV-int	F	BI_PM2.5	1	0.004878049	19.87520238
IAPEz-int	F	BI_PM2.5	1	0.004878049	2.446742985
IAPLTR3-int	F	BI_PM2.5	1	0.004878049	10.01804588
ID_B1	F	BI_PM2.5	10	0.048780488	1.587541394
ID4	F	BI_PM2.5	1	0.004878049	0.745669372
L1_Mur2	F	BI_PM2.5	1	0.004878049	0.861932443
L1_Mur3	F	BI_PM2.5	1	0.004878049	0.661350209
L1_Mus1	F	BI_PM2.5	3	0.014634146	2.039938354
L1_Mus3	F	BI_PM2.5	1	0.004878049	0.382357137
L1_Mus4	F	BI_PM2.5	1	0.004878049	1.561133548
L1M2	F	BI_PM2.5	2	0.009756098	1.961168351
L1M4	F	BI_PM2.5	2	0.009756098	2.603567886
L1MA9	F	BI_PM2.5	1	0.004878049	3.967394534
L1MB8	F	BI_PM2.5	1	0.004878049	3.009148813
L1MC1	F	BI_PM2.5	1	0.004878049	3.244789202
L1MC4a	F	BI_PM2.5	1	0.004878049	5.923241552
L1MC5a	F	BI_PM2.5	1	0.004878049	7.00507133
L1MCc	F	BI_PM2.5	1	0.004878049	34.56878775
L1Md_F2	F	BI_PM2.5	1	0.004878049	0.285617734
L1MEd	F	BI_PM2.5	1	0.004878049	5.623580438
L1VL2	F	BI_PM2.5	1	0.004878049	3.947148421
L2	F	BI_PM2.5	1	0.004878049	1.018178972
L2b	F	BI_PM2.5	1	0.004878049	1.307468589
LFSINE_Vert	F	BI_PM2.5	1	0.004878049	14.69789313
LTR50	F	BI_PM2.5	1	0.004878049	32.51040109
LTR86A1	F	BI_PM2.5	1	0.004878049	195.4046213
Lx	F	BI_PM2.5	2	0.009756098	1.472587579
Lx2	F	BI_PM2.5	2	0.009756098	1.958788543
Lx2B	F	BI_PM2.5	1	0.004878049	2.921076164
Lx3_Mus	F	BI_PM2.5	1	0.004878049	1.439137842
Lx5	F	BI_PM2.5	1	0.004878049	1.105624719
Lx5c	F	BI_PM2.5	1	0.004878049	1.101818556
Lx6	F	BI_PM2.5	1	0.004878049	1.002507913
Lx7	F	BI_PM2.5	1	0.004878049	0.451632217
Lx8	F	BI_PM2.5	3	0.014634146	1.102734883
Lx8b	F	BI_PM2.5	1	0.004878049	0.75393709
MER134	F	BI_PM2.5	1	0.004878049	343.7673893
